WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates Start After 
163	PFANDBW	Euro area 	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																														
163	PFOODW	Euro area 	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																														
163	PCEREW	Euro area 	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																														
163	PWHEAMT	Euro area 	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
163	PMAIZMT	Euro area 	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																													
163	PRICENPQ	Euro area 	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																													
163	PBARL	Euro area 	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																													
163	PVOILW	Euro area 	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																														
163	PSOYB	Euro area 	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																													
163	PSMEA	Euro area 	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																													
163	PSOIL	Euro area 	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																													
163	PROIL	Euro area 	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																													
163	PPOIL	Euro area 	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																													
163	PSUNO	Euro area 	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																													
163	POLVOIL	Euro area 	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																													
163	PFISH	Euro area 	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																													
163	PGNUTS	Euro area 	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																													
163	PMEATW	Euro area 	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																														
163	PBEEF	Euro area 	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																													
163	PLAMB	Euro area 	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																													
163	PPORK	Euro area 	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																													
163	PPOULT	Euro area 	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																													
163	PSEAFW	Euro area 	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																														
163	PSALM	Euro area 	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																													
163	PSHRI	Euro area 	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																													
163	PSUGAW	Euro area 	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																														
163	PSUGAISA	Euro area 	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units																																													
163	PSUGAUSA	Euro area 	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units																																													
163	PSUGAEEC	Euro area 	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units																																													
163	PBANSOP	Euro area 	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PORANG	Euro area 	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units																																													
163	PBEVEW	Euro area 	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																														
163	PCOFFW	Euro area 	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																														
163	PCOFFOTM	Euro area 	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
163	PCOFFROB	Euro area 	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units																																													
163	PCOCO	Euro area 	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PTEA	Euro area 	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units																																													
163	PRAWMW	Euro area 	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																														
163	PTIMBW	Euro area 	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																														
163	PHARDW	Euro area 	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																														
163	PLOGSK	Euro area 	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units																																													
163	PSAWMAL	Euro area 	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units																																													
163	PSOFTW	Euro area 	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																														
163	PLOGORE	Euro area 	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units																																													
163	PSAWORE	Euro area 	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units																																													
163	PCOTTIND	Euro area 	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units																																													
163	PWOOLW	Euro area 	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																														
163	PWOOLF	Euro area 	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
163	PWOOLC	Euro area 	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units																																													
163	PRUBB	Euro area 	Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound		U.S. cents	Units																																													
163	PHIDE	Euro area 	Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound		U.S. cents	Units																																													
163	PMETAW	Euro area 	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																														
163	PCOPP	Euro area 	Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PALUM	Euro area 	Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PIORECR	Euro area 	Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton		U.S. dollars	Units																																													
163	PTIN	Euro area 	Tin, standard grade, LME spot price, US$ per metric tonne		U.S. dollars	Units																																													
163	PNICK	Euro area 	Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PZINC	Euro area 	Zinc, high grade 98% pure, US$ per metric tonne		U.S. dollars	Units																																													
163	PLEAD	Euro area 	Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne		U.S. dollars	Units																																													
163	PURAN	Euro area 	Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound		U.S. dollars	Units																																													
119	NGDP_RPCH	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change			0.945	2.084	-0.057	3.292	5.047	3.995	3.097	3.398	4.806	3.897	2.886	1.244	2.126	1.284	3.072	2.516	2.785	3.147	2.846	3.183	3.763	1.278	1.270	1.895	2.865	2.503	2.526	2.022	-0.274	-3.769	2.804	1.616	1.388	1.368	1.949	2.077	1.426	1.989	1.867	1.614	1.480	1.504	1.463	
119	NGDP_RPCHMK	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change (market exchange rates)																																														
119	NGDPD	Major advanced economies (G7)	Gross domestic product, current prices		U.S. dollars	Billions		6,867.930	7,081.431	7,049.658	7,434.940	7,822.992	8,311.895	10,046.960	11,530.807	12,961.806	13,476.185	14,911.113	15,967.348	17,140.381	17,502.914	18,721.416	20,416.584	20,385.936	20,139.553	20,406.678	21,490.513	22,026.306	21,775.643	22,474.295	24,816.017	27,254.957	28,459.904	29,660.575	31,839.855	33,314.032	31,716.452	32,913.392	34,979.961	35,141.027	35,105.566	35,977.384	34,554.598	35,516.380	36,599.871	38,437.209	39,849.945	41,184.065	42,513.895	43,858.250	
119	PPPGDP	Major advanced economies (G7)	Gross domestic product, current prices		Purchasing power parity; international dollars	Billions		6,707.575	7,485.010	7,940.961	8,524.546	9,268.668	9,945.765	10,460.255	11,090.885	12,029.424	12,983.351	13,848.131	14,481.239	15,123.881	15,678.541	16,501.961	17,269.827	18,072.478	18,956.850	19,700.130	20,631.473	21,894.273	22,678.443	23,317.115	24,228.864	25,605.770	27,088.605	28,625.169	29,980.352	30,483.458	29,552.298	30,750.159	31,888.636	32,921.382	33,907.544	35,185.749	36,303.476	37,290.772	38,694.343	40,180.510	41,699.480	43,205.560	44,765.435	46,293.518	
119	NGDP_D	Major advanced economies (G7)	Gross domestic product, deflator		Index, 2000=100			48.677	53.043	56.764	59.620	62.034	64.271	66.214	67.942	70.117	72.839	75.653	79.531	81.733	83.609	85.067	86.673	88.071	89.247	90.075	90.830	92.073	93.489	94.673	96.115	97.982	100.000	101.998	104.082	105.809	106.460	107.265	108.699	110.094	111.515	113.345	114.704	115.917	117.363	119.285	121.450	123.712	125.941	128.187	
119	NGDPRPPPPC	Major advanced economies (G7)	Gross domestic product per capita, constant prices		Purchasing power parity; 2011 international dollar	Units		25,509.178	25,864.913	25,688.652	26,388.697	27,571.163	28,515.929	29,234.749	30,060.819	31,306.957	32,296.245	32,933.418	33,038.790	33,474.118	33,642.017	34,443.541	35,086.538	35,837.000	36,728.356	37,533.478	38,489.158	39,693.096	39,952.993	40,216.990	40,735.454	41,657.072	42,440.360	43,264.888	43,880.948	43,506.288	41,642.577	42,594.779	43,050.023	43,436.669	43,811.211	44,428.022	45,106.475	45,503.672	46,211.759	46,892.811	47,474.951	48,007.541	48,564.810	49,111.580	
119	PPPPC	Major advanced economies (G7)	Gross domestic product per capita, current prices		Purchasing power parity; international dollars	Units		10,957.322	12,147.506	12,813.281	13,682.038	14,802.448	15,799.595	16,524.435	17,425.022	18,782.616	20,129.599	21,285.959	22,064.830	22,865.212	23,526.577	24,599.772	25,581.618	26,605.652	27,734.268	28,649.767	29,828.872	31,461.838	32,389.561	33,104.107	34,199.467	35,934.944	37,788.510	39,706.360	41,343.359	41,794.446	40,307.861	41,733.279	43,050.023	44,236.819	45,338.811	46,802.312	48,032.253	49,073.445	50,705.269	52,451.213	54,235.554	55,997.591	57,824.103	59,600.303	
119	NGAP_NPGDP	Major advanced economies (G7)	Output gap		Percent of potential GDP			-2.096	-1.961	-4.453	-3.866	-1.814	-0.986	-1.177	-1.013	0.498	1.157	0.909	-0.654	-0.992	-1.963	-1.169	-0.919	-0.604	-0.032	0.198	0.801	1.941	0.734	-0.157	-0.281	0.609	1.208	1.867	2.142	0.320	-4.640	-2.939	-2.398	-2.119	-1.928	-1.403	-0.719	-0.654	-0.142	0.209	0.358	0.348	0.350	0.334	
119	PPPSH	Major advanced economies (G7)	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			51.117	51.230	50.920	51.331	51.605	51.723	51.511	51.313	51.405	51.484	50.877	50.276	46.105	45.757	45.793	45.278	44.819	44.394	44.471	44.335	43.895	43.414	42.729	41.826	40.874	39.986	38.921	37.661	36.505	35.275	34.446	33.618	33.032	32.390	31.912	31.539	31.025	30.556	30.029	29.440	28.817	28.202	27.591	
