WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After 
123	TM_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods and services		Percent change			n/a	1.840	-0.271	-0.419	8.563	3.798	13.101	11.122	13.902	8.335	7.451	6.471	7.464	5.204	12.596	13.680	7.914	7.817	-2.541	6.717	14.304	-3.704	5.910	7.214	13.241	8.431	8.784	8.662	4.003	-9.609	14.758	7.015	1.867	3.951	1.829	2.676	3.311	3.387	3.775	3.918	4.058	4.109	
123	TMG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of imports of goods		Percent change			n/a	4.301	2.049	2.184	10.132	4.103	9.552	10.322	14.081	8.605	6.933	7.152	6.800	6.838	13.399	13.790	7.684	9.203	-3.144	6.678	14.739	-4.870	6.064	7.468	13.827	8.452	8.847	8.356	3.389	-10.382	16.180	5.865	0.563	4.143	1.325	1.374	2.910	3.555	3.786	3.930	4.002	4.097	
123	TX_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods and services		Percent change			n/a	4.447	-0.637	3.715	10.863	5.196	12.435	12.953	11.846	4.161	6.441	7.204	8.137	5.827	10.487	12.816	7.743	9.149	2.121	7.913	14.449	-1.487	5.542	7.780	13.400	8.016	8.973	8.333	3.699	-6.869	13.147	6.436	2.479	4.921	2.335	1.924	2.879	3.522	3.631	3.672	3.664	3.670	
123	TXG_RPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Volume of exports of goods		Percent change			n/a	7.835	1.613	9.264	12.859	5.804	9.526	12.608	11.809	4.339	5.995	7.535	7.630	8.720	10.992	13.736	7.853	10.632	2.517	7.008	15.252	-1.781	6.195	9.225	14.646	8.330	8.706	7.208	3.063	-7.939	15.990	6.337	1.906	4.965	1.852	1.879	3.196	3.459	3.665	3.705	3.584	3.570	
123	TTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods and services		Percent change			n/a	-0.414	0.679	1.558	0.184	-1.059	1.827	-0.123	0.749	1.941	0.580	0.176	-0.041	0.777	-0.075	-0.198	0.666	-0.513	-0.293	-1.056	-0.625	-0.675	0.788	0.179	-0.257	0.014	-0.312	0.220	-0.760	-0.670	1.269	-0.720	-0.808	0.773	-0.232	1.862	0.484	-0.813	-0.245	-0.229	-0.026	0.123	
123	TTTPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Terms of trade of goods		Percent change			n/a	-1.466	1.150	-0.031	2.150	-0.419	2.026	-0.277	1.620	2.630	0.128	0.796	0.701	-0.846	-0.110	-0.066	0.444	-0.228	-0.451	-0.612	-0.817	-0.514	0.267	-1.140	-0.931	-0.409	-0.319	0.126	-1.355	0.295	-0.352	-2.233	-1.702	1.235	-0.364	1.483	0.371	-0.881	-0.236	-0.280	-0.092	0.043	
123	TXGM_D	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; index, 2000=100																																													
123	TXGM_DPCH	Other advanced economies (Advanced economies excluding G7 and euro area)	Export price of manufactures		U.S. dollars; annual percent change																																													
123	LUR	Other advanced economies (Advanced economies excluding G7 and euro area)	Unemployment rate		Percent of total labor force			4.179	4.183	4.583	5.270	4.968	4.702	4.333	3.863	3.520	3.529	3.705	4.433	5.050	5.600	5.004	4.517	4.676	4.880	6.196	6.071	5.077	5.198	5.204	5.445	5.293	5.048	4.626	4.153	4.007	5.320	5.216	4.735	4.672	4.640	4.677	4.550	4.437	4.347	4.329	4.306	4.283	4.275	
123	LE	Other advanced economies (Advanced economies excluding G7 and euro area)	Employment		Index, 2000=100			67.087	68.235	69.405	69.890	70.936	72.654	74.914	77.417	79.231	81.130	82.585	83.759	84.399	84.799	86.815	88.934	90.388	91.458	90.285	91.356	93.845	94.740	96.081	96.557	98.092	100.000	101.956	104.050	105.814	105.229	106.446	108.296	109.912	111.359	113.084	114.798	115.869	117.240	n/a	n/a	n/a	n/a	
123	GGR_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.994	32.516	32.296	33.985	33.611	34.903	33.169	32.550	33.708	33.887	34.139	34.199	34.680	34.795	33.488	32.829	33.504	33.519	33.509	32.787	31.580	31.966	31.798	31.939	31.990	31.986	32.034	
123	GGX_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	33.397	32.846	31.929	34.483	32.829	32.748	32.691	32.453	33.793	33.145	32.122	31.421	31.136	32.690	34.656	33.304	33.321	33.327	33.362	32.773	32.223	32.454	32.025	31.740	31.497	31.356	31.330	
123	GGXCNL_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.403	-0.330	0.367	-0.497	0.783	2.155	0.478	0.097	-0.085	0.742	2.017	2.778	3.544	2.105	-1.168	-0.475	0.183	0.192	0.147	0.014	-0.643	-0.488	-0.228	0.199	0.493	0.629	0.704	
123	GGSB_NPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.301	-1.450	-1.087	-1.207	-0.411	0.040	-0.421	-0.589	-0.434	-0.428	0.386	0.588	1.114	-0.295	-1.832	-1.752	-1.405	-1.244	-1.178	-1.145	-1.233	-1.134	-0.883	n/a	n/a	n/a	n/a	
123	GGXONLB_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																													
123	GGXWDN_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																													
123	GGXWDG_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.345	33.956	34.426	35.330	35.251	34.352	33.551	31.758	33.284	36.101	36.264	36.656	37.946	39.063	39.948	40.432	41.213	41.206	40.530	39.721	38.749	37.656	
123	BCA	Other advanced economies (Advanced economies excluding G7 and euro area)	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		n/a	n/a	n/a	n/a	1.836	4.729	11.151	20.532	20.519	7.658	5.834	12.169	18.158	30.852	17.034	9.786	14.664	28.477	76.191	79.653	86.541	99.068	104.866	152.347	165.695	175.265	203.560	196.038	169.604	209.514	285.669	269.162	280.685	357.162	369.325	374.604	364.620	357.304	362.827	366.529	367.824	370.334	
123	BCA_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	Current account balance		Percent of GDP			n/a	n/a	n/a	n/a	0.231	0.597	1.153	1.720	1.457	0.500	0.330	0.648	0.906	1.541	0.803	0.374	0.525	1.054	3.137	3.060	3.227	3.832	3.718	4.685	4.451	4.267	4.572	3.846	3.156	4.250	5.014	4.127	4.270	5.271	5.368	5.963	5.877	5.536	5.418	5.258	5.068	4.927	
123	BM	Other advanced economies (Advanced economies excluding G7 and euro area)	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	244.638	245.348	286.604	352.050	418.336	460.232	521.094	541.908	572.006	593.476	686.755	851.297	899.029	904.621	819.369	1,055.362	1,248.978	1,151.184	1,213.177	1,392.796	1,707.662	1,936.537	2,211.336	2,551.701	2,946.149	2,388.430	2,942.816	3,537.943	3,577.940	3,646.931	3,631.014	3,208.805	3,140.232	3,326.009	3,490.372	3,669.471	3,847.069	4,007.810	
123	BX	Other advanced economies (Advanced economies excluding G7 and euro area)	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	254.452	255.613	303.921	379.987	446.979	478.807	543.059	572.193	609.479	639.167	729.005	897.612	947.863	962.198	908.859	1,150.579	1,354.051	1,267.540	1,342.759	1,549.962	1,897.985	2,143.379	2,441.379	2,813.014	3,214.930	2,662.505	3,273.441	3,883.426	3,920.428	4,066.697	4,058.192	3,618.769	3,541.605	3,724.002	3,893.348	4,074.909	4,255.883	4,421.603	
123	BF	Other advanced economies (Advanced economies excluding G7 and euro area)	Financial account balance		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.283	2.619	-4.708	9.975	20.987	21.737	14.149	7.141	26.446	11.482	70.415	98.353	58.200	84.914	84.182	106.879	156.246	206.762	197.546	120.300	63.966	148.830	290.032	293.261	263.138	366.076	367.790	377.922	355.167	346.537	352.727	356.120	357.460	359.899	
123	BFD	Other advanced economies (Advanced economies excluding G7 and euro area)	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.658	17.332	9.589	0.690	7.532	3.361	5.343	-8.016	17.152	13.789	6.739	-46.442	-2.901	-8.636	-9.870	7.840	3.014	57.160	18.334	4.666	16.013	14.874	91.796	-13.717	-27.171	7.672	-22.530	12.525	-2.157	1.590	1.623	2.033	4.070	8.020	
123	BFP	Other advanced economies (Advanced economies excluding G7 and euro area)	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-4.690	-11.729	-8.912	-17.833	-26.020	22.499	-11.795	2.160	23.354	4.505	35.568	31.701	138.508	115.585	65.842	127.540	69.013	182.725	181.329	180.640	-105.445	-48.692	42.749	134.656	123.262	183.417	193.639	205.088	208.442	199.458	199.487	199.056	202.678	
123	BFF	Other advanced economies (Advanced economies excluding G7 and euro area)	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-12.608	19.964	-17.893	41.013	-28.858	-28.910	-30.875	-24.823	-32.627	-35.527	-37.100	-38.970	-40.894	-43.240	
123	BFO	Other advanced economies (Advanced economies excluding G7 and euro area)	Other investment, net		U.S. dollars	Billions		-18.307	-25.782	-25.600	-12.446	-9.953	-10.888	-15.607	-7.720	4.680	-17.266	-15.736	17.032	11.882	20.021	-28.895	4.100	-4.641	-35.931	23.510	21.361	-0.868	-50.324	-68.847	-19.660	-23.958	30.387	-75.470	-80.284	-165.718	-110.571	-14.488	98.277	-91.579	164.175	131.521	37.229	141.291	140.096	152.860	158.722	158.814	156.317	
123	BFRA	Other advanced economies (Advanced economies excluding G7 and euro area)	Change in reserves		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11.797	6.144	14.234	5.923	19.621	25.936	16.670	22.007	22.231	17.583	27.091	77.356	44.897	30.887	66.172	86.232	85.921	52.337	73.538	15.410	44.883	332.455	279.357	125.092	275.329	100.956	106.808	158.271	43.578	32.455	36.001	35.035	35.747	34.698	
