WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	Estimates Start After 
163	POILAPSP	Euro area 	Crude Oil (petroleum), Simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Dollars per barrel																																										
163	PNRGW	Euro area 	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																										
163	POILAPSPW	Euro area 	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																										
163	PNGASW	Euro area 	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																										
163	PNGASEUW	Euro area 	Natural Gas, Price index Russian Natural Gas border price in Germany		Index, 2005=100																																										
163	PNGASJPW	Euro area 	Natural Gas, Price index Indonesian Liquefied Natural Gas in Japan		Index, 2005=100																																										
163	PNGASUSW	Euro area 	Natural Gas, Price index Natural Gas spot price at the Henry Hub terminal in Louisiana		Index, 2005=100																																										
163	PCOALW	Euro area 	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																										
163	PCOALAUW	Euro area 	Coal, Price Index Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla		Index, 2005=100																																										
163	PCOALSAW	Euro area 	Coal, Price Index South African export price		Index, 2005=100																																										
163	PFANDBW	Euro area 	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																										
163	PFOODW	Euro area 	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																										
163	PCEREW	Euro area 	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																										
163	PWHEAMTW	Euro area 	Wheat, Price index No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico		Index, 2005=100																																										
163	PMAIZMTW	Euro area 	Maize (corn), Price Index U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price		Index, 2005=100																																										
163	PRICENPQW	Euro area 	Rice, Price Index 5% broken milled white rice, Thailand nominal price quote		Index, 2005=100																																										
163	PBARLW	Euro area 	Barley, Price Index Canadian no.1 Western Barley, spot price		Index, 2005=100																																										
163	PVOILW	Euro area 	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																										
163	PSOYBW	Euro area 	Soybeans, Price Index U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par		Index, 2005=100																																										
163	PSMEAW	Euro area 	Soybean Meal, Price Index Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein		Index, 2005=100																																										
163	PSOILW	Euro area 	Soybean Oil, Price index Chicago Soybean Oil Futures (first contract forward) exchange approved grades		Index, 2005=100																																										
163	PROILW	Euro area 	Rapeseed Oil, Price index FOB Rotterdam		Index, 2005=100																																										
163	PPOILW	Euro area 	Palm oil, Price index  Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA		Index, 2005=100																																										
163	PSUNOW	Euro area 	Sunflower oil, Price index US export price from Gulf of Mexico		Index, 2005=100																																										
163	POLVOILW	Euro area 	Olive Oil, Price Index extra virgin less than 1% free fatty acid, ex-tanker price U.K.		Index, 2005=100																																										
163	PFISHW	Euro area 	Fishmeal, Price index Peru Fish meal/pellets 65% protein, CIF		Index, 2005=100																																										
163	PGNUTSW	Euro area 	Groundnuts (peanuts), Price index 40/50 (40 to 50 count per ounce), cif Argentina		Index, 2005=100																																										
163	PMEATW	Euro area 	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																										
163	PBEEFW	Euro area 	Beef, Price Index Australian and New Zealand 85% lean fores, FOB U.S. import price		Index, 2005=100																																										
163	PLAMBW	Euro area 	Lamb, Price Index frozen carcass Smithfield London		Index, 2005=100																																										
163	PPORKW	Euro area 	Swine (pork), Price index 51-52% lean Hogs, U.S. price		Index, 2005=100																																										
163	PPOULTW	Euro area 	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100																																										
163	PSEAFW	Euro area 	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																										
163	PSALMW	Euro area 	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100																																										
163	PSHRIW	Euro area 	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100																																										
163	PSUGAW	Euro area 	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																										
163	PSUGAISAW	Euro area 	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100																																										
163	PSUGAUSAW	Euro area 	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100																																										
163	PSUGAEECW	Euro area 	Sugar, Price Index CIF Europe		Index, 2005=100																																										
163	PBANSOPW	Euro area 	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100																																										
163	PORANGW	Euro area 	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100																																										
163	PBEVEW	Euro area 	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100																																										
163	PCOFFW	Euro area 	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100																																										
163	PCOFFOTMW	Euro area 	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																										
163	PCOFFROBW	Euro area 	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100																																										
163	PCOCOW	Euro area 	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100																																										
163	PTEAW	Euro area 	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100																																										
163	PRAWMW	Euro area 	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100																																										
163	PTIMBW	Euro area 	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100																																										
163	PHARDW	Euro area 	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100																																										
163	PLOGSKW	Euro area 	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100																																										
163	PSAWMALW	Euro area 	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100																																										
163	PSOFTW	Euro area 	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100																																										
163	PLOGOREW	Euro area 	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100																																										
163	PSAWOREW	Euro area 	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100																																										
163	PCOTTINDW	Euro area 	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100																																										
163	PWOOLW	Euro area 	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100																																										
163	PWOOLFW	Euro area 	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100																																										
163	PWOOLCW	Euro area 	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100																																										
163	PRUBBW	Euro area 	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																										
163	PHIDEW	Euro area 	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																										
163	PMETAW	Euro area 	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																										
163	PCOPPW	Euro area 	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																										
163	PALUMW	Euro area 	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																										
163	PIORECRW	Euro area 	Iron Ore, Price Index China import Iron Ore Fines 62% FE spot (CFR Tianjin port)		Index, 2005=100																																										
163	PTINW	Euro area 	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																										
163	PNICKW	Euro area 	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																										
163	PZINCW	Euro area 	Zinc, Price Index high grade 98% pure		Index, 2005=100																																										
163	PLEADW	Euro area 	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																										
163	PURANW	Euro area 	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																										
119	NGDP_RPCH	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change			0.527	2.026	-0.080	3.245	5.118	3.999	3.113	3.288	4.792	3.849	2.966	1.069	2.094	1.396	3.126	2.380	2.713	3.279	2.681	3.256	3.739	1.296	1.328	1.894	2.787	2.337	2.586	2.255	-0.343	-3.842	2.791	1.465	1.449	1.258	2.163	2.525	2.532	2.492	2.279	
119	NGDP_RPCHMK	Major advanced economies (G7)	Gross domestic product, constant prices		Percent change (market exchange rates)																																										
119	NGDPD	Major advanced economies (G7)	Gross domestic product, current prices		U.S. dollars	Billions		6,679.450	6,885.077	6,846.696	7,219.374	7,606.911	8,067.580	9,763.665	11,204.560	12,587.400	13,070.455	14,458.152	15,476.244	16,617.792	16,984.813	18,168.041	19,752.144	19,680.603	19,459.107	19,679.942	20,766.528	21,230.383	20,994.141	21,680.343	23,932.087	26,251.275	27,358.311	28,538.329	30,714.555	32,157.608	30,621.237	31,819.784	33,767.081	33,931.662	34,067.560	35,285.195	36,728.370	38,254.184	39,899.509	41,540.024	
