WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	Estimates Start After 
119	PRUBBW	Major advanced economies (G7)	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100																																							
119	PHIDEW	Major advanced economies (G7)	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100																																							
119	PMETAW	Major advanced economies (G7)	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100																																							
119	PCOPPW	Major advanced economies (G7)	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100																																							
119	PALUMW	Major advanced economies (G7)	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100																																							
119	PIORECRW	Major advanced economies (G7)	Iron Ore, Price Index 67.55% iron content, fine, contract price to Europe, FOB Ponta da Madeira		Index, 2005=100																																							
119	PTINW	Major advanced economies (G7)	Tin, Price Index standard grade, LME spot price		Index, 2005=100																																							
119	PNICKW	Major advanced economies (G7)	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100																																							
119	PZINCW	Major advanced economies (G7)	Zinc, Price Index high grade 98% pure		Index, 2005=100																																							
119	PLEADW	Major advanced economies (G7)	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100																																							
119	PURANW	Major advanced economies (G7)	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100																																							
203	NGDP_RPCH	Newly industrialized Asian economies	Gross domestic product, constant prices		Percent change			4.052	7.726	5.998	9.709	9.617	4.768	10.886	11.865	9.369	7.386	7.879	8.381	6.433	6.810	8.199	7.203	6.379	5.828	-2.638	7.984	7.841	1.542	5.795	3.220	5.893	4.826	5.776	5.819	1.795	-0.863	7.793	4.487	4.372	4.350	4.303	4.302	
203	NGDP_RPCHMK	Newly industrialized Asian economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																							
203	NGDPD	Newly industrialized Asian economies	Gross domestic product, current prices		U.S. dollars	Billions		147.474	166.810	175.145	187.796	208.719	215.665	251.008	318.768	400.219	487.988	551.104	634.498	714.128	784.203	897.057	1,037.204	1,115.080	1,106.590	884.548	1,008.984	1,122.977	1,052.563	1,131.448	1,208.827	1,340.574	1,512.915	1,663.111	1,826.188	1,742.574	1,603.836	1,857.102	1,988.030	2,119.806	2,263.462	2,424.434	2,600.620	
203	NGDP_D	Newly industrialized Asian economies	Gross domestic product, deflator		Index, 2000=100			38.927	44.182	46.676	48.611	50.642	52.028	54.182	56.333	59.248	62.902	67.632	72.849	77.555	81.921	86.377	90.839	94.616	97.987	101.453	99.666	100.000	101.352	102.496	103.323	104.929	105.064	104.781	106.720	107.872	109.726	111.017	113.798	115.920	118.171	120.609	123.275	
203	NGAP_NPGDP	Newly industrialized Asian economies	Output gap		Percent of potential GDP																																							
203	PPPGDP	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP		Current international dollar	Billions		202.278	238.307	267.892	305.371	347.303	374.521	424.099	488.139	551.904	614.700	688.537	772.506	841.670	918.851	1,015.093	1,110.406	1,203.640	1,296.291	1,274.102	1,394.983	1,536.707	1,594.536	1,713.748	1,807.021	1,972.970	2,140.374	2,337.706	2,546.547	2,648.775	2,649.591	2,881.748	3,048.941	3,225.126	3,415.871	3,623.310	3,847.564	
203	PPPPC	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP		Current international dollar	Units		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8,625.793	9,553.764	10,603.785	11,425.035	12,333.002	13,470.327	14,563.675	15,593.733	16,617.177	16,184.065	17,590.023	19,176.643	19,766.347	21,161.677	22,200.703	24,121.789	26,055.199	28,276.948	30,604.983	31,692.806	31,560.563	34,121.120	35,884.854	37,730.891	39,722.212	41,880.526	44,203.898	
203	PPPSH	Newly industrialized Asian economies	Gross domestic product based on purchasing-power-parity (PPP) share of world total	These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, "Purchasing Power Parity Based Weights for the World Economic Outlook," in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.	Percent			1.781	1.880	1.982	2.119	2.219	2.236	2.398	2.587	2.712	2.806	2.933	3.114	3.015	3.156	3.313	3.430	3.520	3.582	3.396	3.542	3.646	3.616	3.719	3.706	3.750	3.777	3.805	3.831	3.788	3.785	3.824	3.848	3.850	3.847	3.842	3.836	
203	NID_NGDP	Newly industrialized Asian economies	Investment		Percent of GDP			34.371	32.128	30.257	29.920	29.109	26.851	26.243	27.612	29.863	30.599	32.224	33.250	32.431	32.099	32.690	33.513	33.063	32.574	26.535	27.274	28.895	25.754	25.219	25.187	26.661	26.132	26.380	26.091	27.769	23.613	26.461	26.633	26.661	26.849	26.968	27.082	
203	NGSD_NGDP	Newly industrialized Asian economies	Gross national savings		Percent of GDP			29.144	28.476	29.393	31.385	32.838	32.308	36.244	38.028	37.861	36.265	35.611	35.620	34.651	34.889	34.590	34.215	33.235	33.146	33.857	32.945	32.309	30.273	30.139	31.718	32.855	31.602	31.917	32.455	32.731	32.196	33.572	33.529	32.984	32.944	32.848	32.878	
203	PCPIPCH	Newly industrialized Asian economies	Inflation, average consumer prices		Percent change			19.917	16.651	6.232	3.638	2.613	1.685	1.960	2.528	5.159	5.728	7.122	7.495	5.865	4.611	5.718	4.608	4.278	3.390	4.503	0.009	1.196	2.006	1.027	1.517	2.415	2.217	1.635	2.226	4.484	1.293	2.579	2.725	2.433	2.573	2.574	2.563	
203	PCPIEPCH	Newly industrialized Asian economies	Inflation, end of period consumer prices		Percent change			n/a	n/a	4.609	2.378	2.535	1.563	1.997	4.720	5.162	5.108	7.831	7.294	4.670	5.634	5.036	4.669	4.219	4.206	2.264	0.316	1.825	0.703	2.051	1.629	2.176	2.246	1.594	3.586	4.059	-0.668	2.873	2.663	2.485	2.545	2.598	2.561	
203	FLIBOR3	Newly industrialized Asian economies	Three-month London interbank offered rate (LIBOR)		Percent																																							
203	TRADEPCH	Newly industrialized Asian economies	Trade volume of goods and services		Percent change																																							
203	TM_RPCH	Newly industrialized Asian economies	Import volume of goods and services		Percent change			10.037	7.721	1.719	8.638	10.843	0.163	15.818	22.902	22.341	10.407	11.121	15.112	11.683	10.908	13.669	16.535	8.355	8.325	-7.801	8.308	17.706	-6.181	8.601	10.201	15.918	7.669	9.335	8.422	3.587	-9.895	12.094	7.659	n/a	n/a	n/a	n/a	
203	TMG_RPCH	Newly industrialized Asian economies	Import volume of goods		Percent change			13.917	8.450	-0.392	8.387	12.229	0.842	12.825	23.679	24.321	9.010	11.540	16.852	11.387	11.124	14.179	15.406	8.355	7.783	-9.864	8.196	17.494	-6.912	7.626	10.990	15.949	6.990	9.346	7.315	2.565	-10.736	11.851	7.386	n/a	n/a	n/a	n/a	
203	TX_RPCH	Newly industrialized Asian economies	Export volume of goods and services		Percent change			13.415	12.642	3.446	11.703	13.375	2.212	20.736	21.701	16.198	4.475	6.216	12.111	11.642	12.119	11.999	16.438	8.396	10.756	0.841	9.382	13.942	-4.016	9.989	13.229	17.124	9.396	10.897	9.860	3.932	-6.928	12.185	7.843	n/a	n/a	n/a	n/a	
203	TXG_RPCH	Newly industrialized Asian economies	Export volume of goods		Percent change			15.665	11.333	1.846	13.956	18.307	3.490	16.961	23.329	18.013	4.512	7.099	12.619	10.690	12.207	13.268	15.104	9.152	9.708	3.200	7.826	18.049	-4.307	10.106	16.808	18.437	10.082	11.277	8.500	3.204	-7.663	12.792	7.836	n/a	n/a	n/a	n/a	
203	TTPCH	Newly industrialized Asian economies	Terms of trade of goods and services		Percent change			-6.962	-0.368	2.088	0.654	1.235	0.756	3.180	0.797	0.717	2.688	-0.219	0.771	-0.113	0.294	-0.106	-1.511	-0.340	-0.760	0.919	-2.570	-0.416	-0.713	-0.169	-1.051	-2.321	-2.055	-2.053	-0.722	-3.806	1.789	-1.321	-0.139	n/a	n/a	n/a	n/a	
203	TTTPCH	Newly industrialized Asian economies	Terms of trade of goods		Percent change			-2.136	-0.706	0.706	0.418	1.669	2.218	3.584	-0.241	0.561	1.758	-0.908	1.928	-0.173	-0.402	-1.249	-0.066	-1.283	-0.301	-1.701	-1.131	-4.811	-0.730	-0.968	-3.453	-3.531	-3.285	-2.779	-1.481	-5.429	2.896	-1.376	-0.174	n/a	n/a	n/a	n/a	
203	TXGM_D	Newly industrialized Asian economies	Export price of manufactures		U.S. dollars; index, 2000=100																																							
203	TXGM_DPCH	Newly industrialized Asian economies	Export price of manufactures		U.S. dollars; annual percent change																																							
203	LUR	Newly industrialized Asian economies	Unemployment rate		Percent of total labor force			5.045	4.522	4.213	4.258	4.006	3.948	3.579	2.982	2.378	2.130	2.111	2.106	2.167	2.370	2.144	2.076	2.244	2.544	5.382	5.389	3.999	4.186	4.175	4.381	4.158	3.971	3.654	3.423	3.395	4.318	3.821	3.709	3.635	3.557	3.505	3.483	
203	LE	Newly industrialized Asian economies	Employment		Index, 2000=100			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	83.055	84.807	87.120	88.778	89.938	92.542	94.761	96.283	97.997	95.055	96.525	100.000	100.832	102.822	103.132	105.057	106.910	108.482	110.237	111.606	111.379	112.624	114.047	n/a	n/a	n/a	n/a	
203	GGR_NGDP	Newly industrialized Asian economies	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20.027	20.475	21.143	20.556	20.289	21.558	20.480	20.452	20.913	20.352	21.324	21.537	23.286	22.437	21.389	21.931	21.751	21.959	22.087	22.150	21.553	
203	GGX_NGDP	Newly industrialized Asian economies	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19.354	19.626	19.320	21.247	21.217	20.809	22.259	21.032	20.943	20.079	20.115	19.821	19.689	21.763	22.879	21.873	21.097	20.939	20.723	20.633	20.501	
203	GGXCNL_NGDP	Newly industrialized Asian economies	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.672	0.848	1.824	-0.691	-0.928	0.749	-1.779	-0.580	-0.030	0.273	1.208	1.716	3.596	0.673	-1.489	0.058	0.654	1.020	1.364	1.517	1.052	
203	GGSB_NPGDP	Newly industrialized Asian economies	General government structural balance		Percent of potential GDP																																							
